URL, Rent, Address
http://www.trulia.com//rental/3120686459-140-S-Van-Ness-Ave-415-San-Francisco-CA-94103,"$3,000 /mo","140 S Van Ness Ave #415, San Francisco, CA 94103"
http://www.trulia.com//rental/3114615526--Saint-Francis-Pl-San-Francisco-CA-94107,"$3,000 /mo"," Saint Francis Pl, San Francisco, CA 94107"
http://www.trulia.com//rental/3119675489--Saint-Francis-Pl-C-San-Francisco-CA-94107,"$3,000 /mo"," Saint Francis Pl #C, San Francisco, CA 94107"
http://www.trulia.com//rental/3119675541--Saint-Francis-Pl-D-San-Francisco-CA-94107,"$3,000 /mo"," Saint Francis Pl #D, San Francisco, CA 94107"
http://www.trulia.com//rental/3062525325--Buena-Vista-Ave-W-San-Francisco-CA-94117,"$3,000 /mo"," Buena Vista Ave W, San Francisco, CA 94117"
http://www.trulia.com//rental/3119675508--Saint-Francis-Pl-B-San-Francisco-CA-94107,"$3,000 /mo"," Saint Francis Pl #B, San Francisco, CA 94107"
http://www.trulia.com//rental/3119030603-Apartment-San-Francisco-CA-94108,"$3,000 /mo","Hooker Alley and Mason Street, San Francisco, CA 94108"
http://www.trulia.com//rental/3104075336--Waller-St-San-Francisco-CA-94117,"$3,030 /mo"," Waller St, San Francisco, CA 94117"
http://www.trulia.com//rental/3108306293-1535-Oak-St-4-San-Francisco-CA-94117,"$3,050 /mo","1535 Oak St #4, San Francisco, CA 94117"
http://www.trulia.com//rental/3059973669--Pine-St-San-Francisco-CA-94108,"$3,065 /mo"," Pine St, San Francisco, CA 94108"
http://www.trulia.com//rental/3068373438--Saint-Francis-Pl-1K-San-Francisco-CA-94107,"$3,080 /mo"," Saint Francis Pl #1K, San Francisco, CA 94107"
http://www.trulia.com//rental/3041069185-1800-Broadway-San-Francisco-CA-94109,"$3,087 /mo","1800 Broadway, San Francisco, CA 94109"
http://www.trulia.com//rental/3080535407-Condo-San-Francisco-CA-94107,"$3,095 /mo","Address Not Disclosed, San Francisco, CA 94107"
http://www.trulia.com//rental/3092859085-Condo-San-Francisco-CA-94123,"$3,100 /mo","Buchanan Street and Green Street, San Francisco, CA 94123"
http://www.trulia.com//rental/3028911173-555-4th-St-808-San-Francisco-CA-94107,"$3,100 /mo","555 4th St #808, San Francisco, CA 94107"
http://www.trulia.com//rental/3119493340-899-Pine-St-1106-San-Francisco-CA-94108,"$3,180 /mo","899 Pine St #1106, San Francisco, CA 94108"
http://www.trulia.com//rental/3107844801--Pine-St-1145-San-Francisco-CA-94109,"$3,192 /mo"," Pine St #1145, San Francisco, CA 94109"
http://www.trulia.com//rental/3107753836-1145-Pine-St-San-Francisco-CA-94109,"$3,195 /mo","1145 Pine St, San Francisco, CA 94109"
http://www.trulia.com//rental/3120730413-215-Guerrero-St-San-Francisco-CA-94103,"$3,195 /mo","215 Guerrero St, San Francisco, CA 94103"
http://www.trulia.com//rental/3068763542--Saint-Francis-Pl-1A-San-Francisco-CA-94107,"$3,200 /mo"," Saint Francis Pl #1A, San Francisco, CA 94107"
http://www.trulia.com//rental/3118019459-1100-Gough-St-17B-San-Francisco-CA-94109,"$3,200 /mo","1100 Gough St #17B, San Francisco, CA 94109"
http://www.trulia.com//rental/3079305972--Saint-Francis-Pl-1L-San-Francisco-CA-94107,"$3,200 /mo"," Saint Francis Pl #1L, San Francisco, CA 94107"
http://www.trulia.com//rental/3117899873-2130-Post-St-710-San-Francisco-CA-94115,"$3,200 /mo","2130 Post St #710, San Francisco, CA 94115"
http://www.trulia.com//rental/3109060508--Waller-St-1235-San-Francisco-CA-94117,"$3,200 /mo"," Waller St #1235, San Francisco, CA 94117"
http://www.trulia.com//rental/3109202055-1235-Waller-St-San-Francisco-CA-94117,"$3,200 /mo","1235 Waller St, San Francisco, CA 94117"
http://www.trulia.com//rental/3106082301-Apartment-San-Francisco-CA-94109,"$3,224 /mo","Address Not Disclosed, San Francisco, CA 94109"
http://www.trulia.com//rental/3062524967--Pierce-St-San-Francisco-CA-94115,"$3,225 /mo"," Pierce St, San Francisco, CA 94115"
http://www.trulia.com//rental/3007685195--Hayes-St-San-Francisco-CA-94102,"$3,233 /mo"," Hayes St, San Francisco, CA 94102"
http://www.trulia.com//rental/3092859224-Apartment-San-Francisco-CA-94108,"$3,295 /mo","Fella Place and Powell Street, San Francisco, CA 94108"
http://www.trulia.com//rental/3062524970--Pierce-St-San-Francisco-CA-94115,"$3,295 /mo"," Pierce St, San Francisco, CA 94115"
http://www.trulia.com//rental/3062524184--Central-Ave-San-Francisco-CA-94117,"$3,295 /mo"," Central Ave, San Francisco, CA 94117"
http://www.trulia.com//rental/3050797682-249-Shipley-St-San-Francisco-CA-94107,"$3,295 /mo","249 Shipley St, San Francisco, CA 94107"
http://www.trulia.com//rental/3076085045-Apartment-San-Francisco-CA-94115,"$3,300 /mo","Perine Place and Pierce Street, San Francisco, CA 94115"
http://www.trulia.com//rental/3062524968--Pierce-St-San-Francisco-CA-94115,"$3,300 /mo"," Pierce St, San Francisco, CA 94115"
http://www.trulia.com//rental/3045116967-Apartment-San-Francisco-CA-94109,"$3,300 /mo","Address Not Disclosed, San Francisco, CA 94109"
http://www.trulia.com//rental/3076086677-795-Pine-St-San-Francisco-CA-94108,"$3,300 /mo","795 Pine St, San Francisco, CA 94108"
http://www.trulia.com//rental/3062524183--Central-Ave-San-Francisco-CA-94117,"$3,300 /mo"," Central Ave, San Francisco, CA 94117"
http://www.trulia.com//rental/3071632137--Pine-St-795-San-Francisco-CA-94108,"$3,300 /mo"," Pine St #795, San Francisco, CA 94108"
http://www.trulia.com//rental/3113824087--Saint-Francis-Pl-1M-San-Francisco-CA-94107,"$3,300 /mo"," Saint Francis Pl #1M, San Francisco, CA 94107"
http://www.trulia.com//rental/3004109636-1489-Webster-St-San-Francisco-CA-94115,"$3,300 /mo","1489 Webster St, San Francisco, CA 94115"
http://www.trulia.com//rental/3088633060-905-Ashbury-St-San-Francisco-CA-94117,"$3,300 /mo","905 Ashbury St, San Francisco, CA 94117"
http://www.trulia.com//rental/3115464420-1160-Mission-St-1012-San-Francisco-CA-94103,"$3,300 /mo","1160 Mission St #1012, San Francisco, CA 94103"
http://www.trulia.com//rental/3120142046-1790-Jackson-St-701-San-Francisco-CA-94109,"$3,300 /mo","1790 Jackson St #701, San Francisco, CA 94109"
http://www.trulia.com//rental/3039962676-775-Post-St-San-Francisco-CA-94109,"$3,300 /mo","775 Post St, San Francisco, CA 94109"
http://www.trulia.com//rental/3076085521-2410-Pacific-Ave-San-Francisco-CA-94115,"$3,315 /mo","2410 Pacific Ave, San Francisco, CA 94115"
http://www.trulia.com//rental/3085959650--Pacific-Ave-2410-San-Francisco-CA-94115,"$3,350 /mo"," Pacific Ave #2410, San Francisco, CA 94115"
http://www.trulia.com//rental/3121041535-795-Pine-St-21-San-Francisco-CA-94108,"$3,400 /mo","795 Pine St #21, San Francisco, CA 94108"
http://www.trulia.com//rental/3101397637-Apartment-San-Francisco-CA-94107,"$3,400 /mo","Address Not Disclosed, San Francisco, CA 94107"
http://www.trulia.com//rental/3079390411--Pine-St-930-San-Francisco-CA-94108,"$3,400 /mo"," Pine St #930, San Francisco, CA 94108"
http://www.trulia.com//rental/3076084575--Octavia-St-2405-San-Francisco-CA-94109,"$3,475 /mo"," Octavia St #2405, San Francisco, CA 94109"
http://www.trulia.com//rental/3119364671-Apartment-San-Francisco-CA-94101,"$3,500 /mo","Address Not Disclosed, San Francisco, CA 94101"
http://www.trulia.com//rental/3092859184-Condo-San-Francisco-CA-94108,"$3,500 /mo","Pine Street and Vine Terrace, San Francisco, CA 94108"
http://www.trulia.com//rental/3118290461-Apartment-San-Francisco-CA-94123,"$3,500 /mo","Address Not Disclosed, San Francisco, CA 94123"
http://www.trulia.com//rental/3076084638-930-Pine-St-San-Francisco-CA-94108,"$3,500 /mo","930 Pine St, San Francisco, CA 94108"
http://www.trulia.com//rental/3076086505-16-Jessie-St-San-Francisco-CA-94105,"$3,500 /mo","16 Jessie St, San Francisco, CA 94105"
http://www.trulia.com//rental/3084935826--Turk-St-San-Francisco-CA-94102,"$3,500 /mo"," Turk St, San Francisco, CA 94102"
http://www.trulia.com//rental/3118310624--Van-Ness-Ave-San-Francisco-CA-94109,"$3,500 /mo"," Van Ness Ave, San Francisco, CA 94109"
http://www.trulia.com//rental/3118310548--Van-Ness-Ave-San-Francisco-CA-94109,"$3,500 /mo"," Van Ness Ave, San Francisco, CA 94109"
http://www.trulia.com//rental/3116532594-680-Mission-St-San-Francisco-CA-94105,"$3,500 /mo","680 Mission St, San Francisco, CA 94105"
http://www.trulia.com//rental/3062525030--Ashbury-St-San-Francisco-CA-94117,"$3,500 /mo"," Ashbury St, San Francisco, CA 94117"
http://www.trulia.com//rental/3113982928-766-Harrison-St-705-San-Francisco-CA-94107,"$3,500 /mo","766 Harrison St #705, San Francisco, CA 94107"
http://www.trulia.com//rental/3110239066--De-Haro-St-San-Francisco-CA-94107,"$3,560 /mo"," De Haro St, San Francisco, CA 94107"
http://www.trulia.com//rental/3107184722-3064-Sacramento-St-6-San-Francisco-CA-94115,"$3,560 /mo","3064 Sacramento St #6, San Francisco, CA 94115"
http://www.trulia.com//rental/3119834157-Condo-San-Francisco-CA-94105,"$3,560 /mo","Address Not Disclosed, San Francisco, CA 94105"
http://www.trulia.com//rental/3119831984-2125-18th-St-San-Francisco-CA-94107,"$3,575 /mo","2125 18th St, San Francisco, CA 94107"
http://www.trulia.com//rental/3093075260--Vermont-St-773-San-Francisco-CA-94107,"$3,575 /mo"," Vermont St #773, San Francisco, CA 94107"
http://www.trulia.com//rental/3106756409-1489-Webster-St-San-Francisco-CA-94115,"$3,575 /mo","1489 Webster St, San Francisco, CA 94115"
http://www.trulia.com//rental/3065144113--Ashbury-St-San-Francisco-CA-94117,"$3,590 /mo"," Ashbury St, San Francisco, CA 94117"
http://www.trulia.com//rental/3085959944--Turk-Blvd-San-Francisco-CA-94115,"$3,600 /mo"," Turk Blvd, San Francisco, CA 94115"
